Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBaths,HouseAge,YearsSinceRemod,IsRemodeled,TotalPorchSF
2606.0,85.0,RL,72.0,9129.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5.0,5.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,PConc,Gd,TA,Av,GLQ,923.0,Unf,0.0,0.0,923.0,GasA,TA,Y,SBrkr,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,4.0,Typ,1.0,Fa,Attchd,1977.0,Fin,2.0,678.0,TA,TA,Y,201.0,66.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,7.0,2007.0,WD,Normal,154892.776269956,1931.0,2.0,30.0,30.0,0,267.0
2607.0,80.0,RL,0.0,15957.0,Pave,,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6.0,6.0,1977.0,1977.0,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,96.0,1244.0,GasA,TA,Y,SBrkr,1356.0,0.0,0.0,1356.0,2.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1977.0,Fin,2.0,528.0,TA,TA,Y,1424.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,9.0,2007.0,WD,Normal,197092.08733832,2600.0,4.0,30.0,30.0,0,1424.0
2608.0,20.0,RL,61.0,33983.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,6.0,1977.0,1994.0,Gable,CompShg,Plywood,Plywood,,0.0,TA,Fa,PConc,TA,TA,Mn,ALQ,1112.0,Unf,0.0,48.0,1160.0,GasA,TA,Y,SBrkr,1676.0,0.0,0.0,1676.0,1.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Mod,2.0,TA,Attchd,1977.0,RFn,2.0,672.0,TA,TA,P,690.0,90.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,5.0,2007.0,WD,Normal,228148.376399122,2836.0,2.5,30.0,13.0,1,780.0
2609.0,60.0,RL,68.0,8286.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5.0,7.0,1977.0,1977.0,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,PConc,Gd,TA,No,Rec,531.0,Unf,0.0,185.0,716.0,GasA,Ex,Y,SBrkr,716.0,716.0,0.0,1432.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1977.0,Fin,2.0,531.0,TA,TA,Y,0.0,136.0,0.0,0.0,240.0,0.0,,GdPrv,,0.0,6.0,2007.0,WD,Normal,178680.587503997,2148.0,2.5,30.0,30.0,0,376.0
2610.0,85.0,RL,50.0,6723.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5.0,7.0,1971.0,1971.0,Gable,CompShg,Wd Sdng,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,796.0,Unf,0.0,0.0,796.0,GasA,TA,Y,SBrkr,796.0,0.0,0.0,796.0,0.0,1.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,,0.0,,0.0,0.0,,,Y,129.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,9.0,2007.0,WD,Normal,165643.341167808,1592.0,1.5,36.0,36.0,0,129.0
2611.0,20.0,RL,124.0,27697.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4.0,3.0,1961.0,1961.0,Shed,CompShg,Plywood,Plywood,,198.0,TA,TA,CBlock,TA,TA,No,BLQ,811.0,Unf,0.0,585.0,1396.0,GasA,TA,N,SBrkr,1608.0,0.0,0.0,1608.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1961.0,Unf,1.0,444.0,TA,Fa,Y,152.0,38.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2007.0,COD,Abnorml,222406.642660249,3004.0,1.0,46.0,46.0,0,190.0
2612.0,20.0,RL,0.0,11000.0,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,6.0,1976.0,2003.0,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,PConc,Gd,TA,No,LwQ,1090.0,Unf,0.0,0.0,1090.0,GasA,TA,Y,SBrkr,1178.0,0.0,0.0,1178.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1976.0,Unf,2.0,502.0,TA,TA,Y,0.0,44.0,0.0,0.0,88.0,0.0,,MnPrv,,0.0,6.0,2007.0,WD,Normal,184021.843582599,2268.0,2.5,31.0,4.0,1,132.0
2613.0,20.0,RL,65.0,11625.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,7.0,1983.0,1983.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,596.0,Unf,0.0,220.0,816.0,GasA,TA,Y,SBrkr,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Attchd,1983.0,Fin,1.0,264.0,TA,TA,Y,330.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,5.0,2007.0,WD,Normal,170871.094939159,1632.0,2.0,24.0,24.0,0,330.0
2614.0,20.0,RL,62.0,10447.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,6.0,1984.0,1984.0,Gable,CompShg,Plywood,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,516.0,Unf,0.0,348.0,864.0,GasA,TA,Y,SBrkr,887.0,0.0,0.0,887.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1984.0,RFn,1.0,288.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2007.0,WD,Normal,189562.873697309,1751.0,1.5,23.0,23.0,0,140.0
2615.0,20.0,RL,0.0,11027.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1954.0,1954.0,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Rec,539.0,171.0,1178.0,GasA,Gd,Y,SBrkr,1293.0,0.0,0.0,1293.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Attchd,1954.0,RFn,2.0,452.0,TA,TA,Y,280.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,170591.884966356,2471.0,3.0,52.0,52.0,0,280.0
2616.0,20.0,RL,85.0,10533.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1956.0,1956.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,244.0,TA,Gd,CBlock,TA,TA,No,Rec,773.0,Unf,0.0,235.0,1008.0,GasA,TA,Y,SBrkr,1024.0,0.0,0.0,1024.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,2.0,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,0.0,0.0,0.0,0.0,280.0,0.0,,,,0.0,8.0,2006.0,WD,Normal,172934.351682851,2032.0,2.0,50.0,50.0,0,280.0
2617.0,20.0,RL,0.0,11765.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,5.0,1957.0,1957.0,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302.0,TA,TA,CBlock,TA,TA,Mn,Rec,1127.0,Unf,0.0,490.0,1617.0,GasA,Fa,Y,SBrkr,1797.0,0.0,0.0,1797.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1957.0,Unf,3.0,963.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,186425.069879189,3414.0,1.5,49.0,49.0,0,0.0
2618.0,20.0,RL,0.0,39384.0,Pave,,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1957.0,1957.0,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110.0,Unf,0.0,595.0,1705.0,GasA,Ex,Y,SBrkr,1390.0,0.0,0.0,1390.0,1.0,0.0,1.0,1.0,1.0,1.0,Ex,4.0,Min1,2.0,Gd,Attchd,1957.0,Unf,2.0,550.0,TA,TA,Y,0.0,189.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2006.0,WD,Abnorml,218648.131133006,3095.0,2.5,49.0,49.0,0,189.0
2619.0,20.0,RL,90.0,11727.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7.0,6.0,1969.0,1969.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1851.0,1851.0,GasA,Gd,Y,SBrkr,1851.0,0.0,0.0,1851.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1969.0,Fin,2.0,506.0,TA,TA,Y,0.0,146.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,WD,Normal,183035.606761141,3702.0,2.0,37.0,37.0,0,146.0
2620.0,60.0,RL,60.0,8238.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,GLQ,700.0,Unf,0.0,113.0,813.0,GasA,Ex,Y,SBrkr,813.0,712.0,0.0,1525.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1997.0,Fin,2.0,400.0,TA,TA,Y,421.0,72.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,178378.906069427,2338.0,3.5,9.0,8.0,1,493.0
2621.0,60.0,RL,0.0,13041.0,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1995.0,1995.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,781.0,GasA,Gd,Y,SBrkr,781.0,890.0,0.0,1671.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1995.0,Fin,2.0,423.0,TA,TA,Y,0.0,84.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2006.0,WD,Normal,184516.716597846,2452.0,2.5,11.0,11.0,0,84.0
2622.0,60.0,RL,54.0,9783.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1996.0,1996.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,821.0,821.0,GasA,Gd,Y,SBrkr,821.0,955.0,0.0,1776.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,BuiltIn,1996.0,Fin,2.0,443.0,TA,TA,Y,286.0,116.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,181419.5253183,2597.0,2.5,10.0,10.0,0,402.0
2623.0,60.0,RL,50.0,13128.0,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1074.0,1074.0,GasA,Ex,Y,SBrkr,1074.0,990.0,0.0,2064.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,527.0,TA,TA,Y,0.0,119.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2006.0,WD,Normal,196858.923438425,3138.0,2.5,1.0,1.0,0,119.0
2624.0,60.0,RL,42.0,13751.0,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Av,GLQ,60.0,Unf,0.0,1640.0,1700.0,GasA,Ex,Y,SBrkr,1700.0,512.0,0.0,2212.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,2006.0,Fin,3.0,773.0,TA,TA,Y,237.0,38.0,0.0,0.0,115.0,0.0,,,,0.0,5.0,2006.0,New,Partial,189228.701486278,3912.0,3.5,1.0,0.0,1,390.0
2625.0,160.0,RL,68.0,13108.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8.0,5.0,1994.0,1994.0,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,2062.0,2062.0,GasA,Ex,Y,SBrkr,2079.0,608.0,0.0,2687.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,0.0,,Attchd,1994.0,Fin,2.0,618.0,TA,TA,Y,168.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2006.0,WD,Normal,208973.380761028,4749.0,2.5,12.0,12.0,0,180.0
2626.0,20.0,RL,0.0,8076.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6.0,6.0,1993.0,1994.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,GLQ,705.0,Unf,0.0,455.0,1160.0,GasA,Gd,Y,SBrkr,1169.0,0.0,0.0,1169.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1993.0,Fin,2.0,402.0,TA,TA,Y,0.0,26.0,0.0,0.0,144.0,0.0,,MnPrv,,0.0,7.0,2006.0,WD,Normal,180269.86896412,2329.0,2.5,13.0,12.0,1,170.0
2627.0,120.0,RL,30.0,3701.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,5.0,1987.0,1987.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1191.0,1191.0,GasA,TA,Y,SBrkr,1204.0,0.0,0.0,1204.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,120.0,70.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2006.0,WD,Normal,159488.713683953,2395.0,2.0,19.0,19.0,0,190.0
2628.0,60.0,RL,59.0,16023.0,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9.0,5.0,2005.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,600.0,Gd,Ex,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,180.0,1398.0,GasA,Ex,Y,SBrkr,1414.0,1384.0,0.0,2798.0,1.0,0.0,3.0,1.0,3.0,1.0,Ex,11.0,Typ,1.0,Gd,BuiltIn,2005.0,Fin,3.0,670.0,TA,TA,Y,182.0,37.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,New,Partial,191490.299507521,4196.0,4.5,1.0,0.0,1,219.0
2629.0,60.0,RL,60.0,18062.0,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10.0,5.0,2006.0,2006.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,662.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1528.0,1528.0,GasA,Ex,Y,SBrkr,1528.0,1862.0,0.0,3390.0,0.0,0.0,3.0,1.0,5.0,1.0,Ex,10.0,Typ,1.0,Ex,BuiltIn,2006.0,Fin,3.0,758.0,TA,TA,Y,204.0,34.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2006.0,New,Partial,228684.245137946,4918.0,3.5,0.0,0.0,0,238.0
2630.0,60.0,RL,63.0,12292.0,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,184.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,205.0,Unf,0.0,889.0,1094.0,GasA,Ex,Y,SBrkr,1102.0,1371.0,0.0,2473.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,11.0,Typ,1.0,Gd,BuiltIn,2006.0,Fin,3.0,675.0,TA,TA,Y,246.0,39.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,New,Partial,201842.998700429,3567.0,2.5,0.0,0.0,0,285.0
2631.0,60.0,RL,82.0,16052.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,Unf,0.0,644.0,1850.0,GasA,Ex,Y,SBrkr,1850.0,848.0,0.0,2698.0,1.0,0.0,2.0,1.0,4.0,1.0,Ex,11.0,Typ,1.0,Gd,Attchd,2006.0,RFn,3.0,736.0,TA,TA,Y,250.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,New,Partial,209242.82289186,4548.0,3.5,0.0,0.0,0,250.0
2632.0,60.0,RL,92.0,15922.0,Pave,,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9.0,5.0,2005.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,550.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1390.0,1390.0,GasA,Ex,Y,SBrkr,1390.0,1405.0,0.0,2795.0,0.0,0.0,3.0,1.0,4.0,1.0,Ex,10.0,Typ,1.0,Gd,BuiltIn,2005.0,Fin,3.0,660.0,TA,TA,Y,272.0,102.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2006.0,New,Partial,202357.62258493,4185.0,3.5,1.0,0.0,1,374.0
2633.0,120.0,RL,60.0,8147.0,Pave,,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9.0,5.0,2005.0,2005.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,230.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1191.0,Unf,0.0,523.0,1714.0,GasA,Ex,Y,SBrkr,1714.0,0.0,0.0,1714.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,517.0,TA,TA,Y,156.0,55.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2006.0,WD,Normal,168238.61218265,3428.0,3.0,1.0,1.0,0,211.0
2634.0,20.0,RL,90.0,18261.0,Pave,,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9.0,5.0,2005.0,2005.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,420.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1416.0,Unf,0.0,494.0,1910.0,GasA,Ex,Y,SBrkr,2000.0,0.0,0.0,2000.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,8.0,Typ,2.0,Gd,Attchd,2005.0,Unf,3.0,722.0,TA,TA,Y,351.0,102.0,0.0,0.0,123.0,0.0,,,,0.0,9.0,2006.0,WD,Normal,202524.12465369,3910.0,3.5,1.0,1.0,0,576.0
2635.0,85.0,RL,0.0,10464.0,Pave,,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,6.0,6.0,1980.0,1980.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,Av,GLQ,850.0,Unf,0.0,138.0,988.0,GasA,TA,Y,SBrkr,1102.0,0.0,0.0,1102.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,582.0,TA,TA,Y,140.0,22.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,170588.771929588,2090.0,2.0,26.0,26.0,0,162.0
2636.0,60.0,RL,81.0,10530.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7.0,5.0,1978.0,1978.0,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,945.0,945.0,GasA,TA,Y,SBrkr,945.0,912.0,0.0,1857.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1978.0,RFn,2.0,482.0,TA,TA,Y,400.0,105.0,0.0,0.0,0.0,0.0,,GdPrv,,0.0,7.0,2006.0,WD,Normal,198375.31512987,2802.0,2.5,28.0,28.0,0,505.0
2637.0,85.0,RL,0.0,9927.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7.0,5.0,1976.0,1976.0,Gable,CompShg,VinylSd,Wd Shng,Stone,252.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1005.0,Unf,0.0,42.0,1047.0,GasA,TA,Y,SBrkr,1083.0,0.0,0.0,1083.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Fa,Attchd,1976.0,RFn,2.0,596.0,TA,TA,Y,444.0,0.0,40.0,0.0,0.0,0.0,,,,0.0,7.0,2006.0,WD,Normal,170636.827889889,2130.0,2.0,30.0,30.0,0,484.0
2638.0,60.0,FV,75.0,9512.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,788.0,Unf,0.0,172.0,960.0,GasA,Ex,Y,SBrkr,960.0,1358.0,0.0,2318.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Ex,BuiltIn,2005.0,Fin,2.0,541.0,TA,TA,Y,0.0,246.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,New,Partial,181991.079479377,3278.0,3.5,1.0,0.0,1,246.0
2639.0,80.0,RL,81.0,10530.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6.0,6.0,1975.0,2000.0,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,TA,TA,CBlock,TA,Fa,No,ALQ,548.0,Unf,0.0,127.0,675.0,GasA,TA,Y,SBrkr,1109.0,766.0,0.0,1875.0,0.0,0.0,3.0,0.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1975.0,RFn,2.0,485.0,TA,TA,Y,48.0,28.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,183994.54251844,2550.0,3.0,31.0,6.0,1,76.0
2640.0,20.0,RL,80.0,10000.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,6.0,1974.0,1974.0,Gable,CompShg,HdBoard,Plywood,BrkFace,176.0,TA,TA,CBlock,TA,TA,No,ALQ,755.0,Unf,0.0,348.0,1103.0,GasA,TA,Y,SBrkr,1103.0,0.0,0.0,1103.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1974.0,Unf,2.0,462.0,TA,TA,Y,295.0,84.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,6.0,2006.0,WD,Normal,182951.482193584,2206.0,2.0,32.0,32.0,0,379.0
2641.0,20.0,RL,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,4.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Rec,20.0,LwQ,620.0,224.0,864.0,GasA,TA,Y,SBrkr,874.0,0.0,0.0,874.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1995.0,Unf,2.0,576.0,TA,TA,Y,63.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2006.0,WD,Normal,174126.297156192,1738.0,1.5,35.0,35.0,0,63.0
2642.0,120.0,RH,26.0,8773.0,Pave,,IR2,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6.0,5.0,2002.0,2002.0,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,951.0,Unf,0.0,536.0,1487.0,GasA,Ex,Y,SBrkr,1419.0,0.0,0.0,1419.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,,Attchd,2002.0,Fin,2.0,543.0,TA,TA,Y,196.0,68.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2006.0,WD,Normal,170575.496742588,2906.0,3.0,4.0,4.0,0,264.0
2643.0,160.0,RM,24.0,2760.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6.0,5.0,1973.0,1973.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,514.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,525.0,GasA,TA,Y,SBrkr,525.0,567.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,,Detchd,1973.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2006.0,WD,Normal,175332.239869971,1617.0,1.5,33.0,33.0,0,0.0
